Health: 0; Armor: 28; MR: 0; Gold: 570
Health: 2241; Armor: 53; MR: 61; Gold: 8170
Health: 2243; Armor: 53; MR: 62; Gold: 8180
Health: 2245; Armor: 53; MR: 62; Gold: 8190
Health: 2247; Armor: 53; MR: 62; Gold: 8200
Health: 2249; Armor: 54; MR: 62; Gold: 8210
Health: 2250; Armor: 54; MR: 62; Gold: 8220
Health: 2252; Armor: 54; MR: 62; Gold: 8230
Health: 2254; Armor: 54; MR: 62; Gold: 8240
Health: 2256; Armor: 54; MR: 62; Gold: 8250
Health: 2258; Armor: 54; MR: 63; Gold: 8260
Health: 2260; Armor: 54; MR: 63; Gold: 8270
Health: 2262; Armor: 54; MR: 63; Gold: 8280
Health: 2264; Armor: 55; MR: 63; Gold: 8290
Health: 2265; Armor: 55; MR: 63; Gold: 8300
Health: 2267; Armor: 55; MR: 63; Gold: 8310
Health: 2269; Armor: 55; MR: 63; Gold: 8320
Health: 2271; Armor: 55; MR: 64; Gold: 8330
Health: 2273; Armor: 55; MR: 64; Gold: 8340
Health: 2275; Armor: 55; MR: 64; Gold: 8350
Health: 2277; Armor: 56; MR: 64; Gold: 8360
Health: 2279; Armor: 56; MR: 64; Gold: 8370
Health: 2280; Armor: 56; MR: 64; Gold: 8380
Health: 2282; Armor: 56; MR: 64; Gold: 8390
Health: 2284; Armor: 56; MR: 64; Gold: 8400
Health: 2286; Armor: 56; MR: 65; Gold: 8410
Health: 2288; Armor: 56; MR: 65; Gold: 8420
Health: 2290; Armor: 56; MR: 65; Gold: 8430
Health: 2292; Armor: 57; MR: 65; Gold: 8440
Health: 2294; Armor: 57; MR: 65; Gold: 8450
Health: 2295; Armor: 57; MR: 65; Gold: 8460
Health: 2297; Armor: 57; MR: 65; Gold: 8470
Health: 2299; Armor: 57; MR: 66; Gold: 8480
Health: 2301; Armor: 57; MR: 66; Gold: 8490
Health: 2303; Armor: 57; MR: 66; Gold: 8500
Health: 2305; Armor: 57; MR: 66; Gold: 8510
Health: 2307; Armor: 58; MR: 66; Gold: 8520
Health: 2308; Armor: 58; MR: 66; Gold: 8530
Health: 2310; Armor: 58; MR: 66; Gold: 8540
Health: 2312; Armor: 58; MR: 67; Gold: 8550
Health: 2314; Armor: 58; MR: 67; Gold: 8560
Health: 2316; Armor: 58; MR: 67; Gold: 8570
Health: 2318; Armor: 58; MR: 67; Gold: 8580
Health: 2320; Armor: 58; MR: 67; Gold: 8590
Health: 2322; Armor: 59; MR: 67; Gold: 8600
Health: 2323; Armor: 59; MR: 67; Gold: 8610
Health: 2325; Armor: 59; MR: 67; Gold: 8620
Health: 2327; Armor: 59; MR: 68; Gold: 8630
Health: 2329; Armor: 59; MR: 68; Gold: 8640
Health: 2331; Armor: 59; MR: 68; Gold: 8650
Health: 2333; Armor: 59; MR: 68; Gold: 8660
Health: 2335; Armor: 59; MR: 68; Gold: 8670
Health: 2337; Armor: 60; MR: 68; Gold: 8680
Health: 2338; Armor: 60; MR: 68; Gold: 8690
Health: 2340; Armor: 60; MR: 69; Gold: 8700
Health: 2342; Armor: 60; MR: 69; Gold: 8710
Health: 2344; Armor: 60; MR: 69; Gold: 8720
Health: 2346; Armor: 60; MR: 69; Gold: 8730
Health: 2348; Armor: 60; MR: 69; Gold: 8740
Health: 2350; Armor: 61; MR: 69; Gold: 8750
Health: 2352; Armor: 61; MR: 69; Gold: 8760
Health: 2353; Armor: 61; MR: 69; Gold: 8770
Health: 2355; Armor: 61; MR: 70; Gold: 8780
Health: 2357; Armor: 61; MR: 70; Gold: 8790
Health: 2359; Armor: 61; MR: 70; Gold: 8800
Health: 2361; Armor: 61; MR: 70; Gold: 8810
Health: 2363; Armor: 61; MR: 70; Gold: 8820
Health: 2365; Armor: 62; MR: 70; Gold: 8830
Health: 2367; Armor: 62; MR: 70; Gold: 8840
Health: 2368; Armor: 62; MR: 71; Gold: 8850
Health: 2370; Armor: 62; MR: 71; Gold: 8860
Health: 2372; Armor: 62; MR: 71; Gold: 8870
Health: 2374; Armor: 62; MR: 71; Gold: 8880
Health: 2376; Armor: 62; MR: 71; Gold: 8890
Health: 2378; Armor: 62; MR: 71; Gold: 8900
Health: 2380; Armor: 63; MR: 71; Gold: 8910
Health: 2382; Armor: 63; MR: 72; Gold: 8920
Health: 2383; Armor: 63; MR: 72; Gold: 8930
Health: 2385; Armor: 63; MR: 72; Gold: 8940
Health: 2387; Armor: 63; MR: 72; Gold: 8950
Health: 2389; Armor: 63; MR: 72; Gold: 8960
Health: 2391; Armor: 63; MR: 72; Gold: 8970
Health: 2393; Armor: 63; MR: 72; Gold: 8980
Health: 2395; Armor: 64; MR: 72; Gold: 8990
Health: 2397; Armor: 64; MR: 73; Gold: 9000
Health: 2398; Armor: 64; MR: 73; Gold: 9010
Health: 2400; Armor: 64; MR: 73; Gold: 9020
Health: 2402; Armor: 64; MR: 73; Gold: 9030
Health: 2404; Armor: 64; MR: 73; Gold: 9040
Health: 2406; Armor: 64; MR: 73; Gold: 9050
Health: 2408; Armor: 64; MR: 73; Gold: 9060
Health: 2410; Armor: 65; MR: 74; Gold: 9070
Health: 2411; Armor: 65; MR: 74; Gold: 9080
Health: 2413; Armor: 65; MR: 74; Gold: 9090
Health: 2415; Armor: 65; MR: 74; Gold: 9100
Health: 2417; Armor: 65; MR: 74; Gold: 9110
Health: 2419; Armor: 65; MR: 74; Gold: 9120
Health: 2421; Armor: 65; MR: 74; Gold: 9130
Health: 2423; Armor: 66; MR: 74; Gold: 9140
Health: 2425; Armor: 66; MR: 75; Gold: 9150
Health: 2426; Armor: 66; MR: 75; Gold: 9160
Health: 2428; Armor: 66; MR: 75; Gold: 9170
Health: 2430; Armor: 66; MR: 75; Gold: 9180
Health: 2432; Armor: 66; MR: 75; Gold: 9190
Health: 2434; Armor: 66; MR: 75; Gold: 9200
Health: 2436; Armor: 66; MR: 75; Gold: 9210
Health: 2438; Armor: 67; MR: 76; Gold: 9220
Health: 2440; Armor: 67; MR: 76; Gold: 9230
Health: 2441; Armor: 67; MR: 76; Gold: 9240
Health: 2443; Armor: 67; MR: 76; Gold: 9250
Health: 2445; Armor: 67; MR: 76; Gold: 9260
Health: 2447; Armor: 67; MR: 76; Gold: 9270
Health: 2449; Armor: 67; MR: 76; Gold: 9280
Health: 2451; Armor: 67; MR: 77; Gold: 9290
Health: 2453; Armor: 68; MR: 77; Gold: 9300
Health: 2455; Armor: 68; MR: 77; Gold: 9310
Health: 2456; Armor: 68; MR: 77; Gold: 9320
Health: 2458; Armor: 68; MR: 77; Gold: 9330
Health: 2460; Armor: 68; MR: 77; Gold: 9340
Health: 2462; Armor: 68; MR: 77; Gold: 9350
Health: 2464; Armor: 68; MR: 77; Gold: 9360
Health: 2466; Armor: 68; MR: 78; Gold: 9370
Health: 2468; Armor: 69; MR: 78; Gold: 9380
Health: 2470; Armor: 69; MR: 78; Gold: 9390
Health: 2471; Armor: 69; MR: 78; Gold: 9400
Health: 2473; Armor: 69; MR: 78; Gold: 9410
Health: 2475; Armor: 69; MR: 78; Gold: 9420
Health: 2477; Armor: 69; MR: 78; Gold: 9430
Health: 2479; Armor: 69; MR: 79; Gold: 9440
Health: 2481; Armor: 69; MR: 79; Gold: 9450
Health: 2483; Armor: 70; MR: 79; Gold: 9460
Health: 2484; Armor: 70; MR: 79; Gold: 9470
Health: 2486; Armor: 70; MR: 79; Gold: 9480
Health: 2488; Armor: 70; MR: 79; Gold: 9490
Health: 2490; Armor: 70; MR: 79; Gold: 9500
Health: 2492; Armor: 70; MR: 79; Gold: 9510
Health: 2494; Armor: 70; MR: 80; Gold: 9520
Health: 2496; Armor: 71; MR: 80; Gold: 9530
Health: 2498; Armor: 71; MR: 80; Gold: 9540
Health: 2499; Armor: 71; MR: 80; Gold: 9550
Health: 2501; Armor: 71; MR: 80; Gold: 9560
Health: 2503; Armor: 71; MR: 80; Gold: 9570
Health: 2505; Armor: 71; MR: 80; Gold: 9580
Health: 2507; Armor: 71; MR: 81; Gold: 9590
Health: 2509; Armor: 71; MR: 81; Gold: 9600
Health: 2511; Armor: 72; MR: 81; Gold: 9610
Health: 2513; Armor: 72; MR: 81; Gold: 9620
Health: 2514; Armor: 72; MR: 81; Gold: 9630
Health: 2516; Armor: 72; MR: 81; Gold: 9640
Health: 2518; Armor: 72; MR: 81; Gold: 9650
Health: 2520; Armor: 72; MR: 82; Gold: 9660
Health: 2522; Armor: 72; MR: 82; Gold: 9670
Health: 2524; Armor: 72; MR: 82; Gold: 9680
Health: 2526; Armor: 73; MR: 82; Gold: 9690
Health: 2528; Armor: 73; MR: 82; Gold: 9700
Health: 2529; Armor: 73; MR: 82; Gold: 9710
Health: 2531; Armor: 73; MR: 82; Gold: 9720
Health: 2533; Armor: 73; MR: 82; Gold: 9730
Health: 2535; Armor: 73; MR: 83; Gold: 9740
Health: 2537; Armor: 73; MR: 83; Gold: 9750
Health: 2539; Armor: 73; MR: 83; Gold: 9760
Health: 2541; Armor: 74; MR: 83; Gold: 9770
Health: 2543; Armor: 74; MR: 83; Gold: 9780
Health: 2544; Armor: 74; MR: 83; Gold: 9790
Health: 2546; Armor: 74; MR: 83; Gold: 9800
Health: 2548; Armor: 74; MR: 84; Gold: 9810
Health: 2550; Armor: 74; MR: 84; Gold: 9820
Health: 2552; Armor: 74; MR: 84; Gold: 9830
Health: 2554; Armor: 74; MR: 84; Gold: 9840
Health: 2556; Armor: 75; MR: 84; Gold: 9850
Health: 2558; Armor: 75; MR: 84; Gold: 9860
Health: 2559; Armor: 75; MR: 84; Gold: 9870
Health: 2561; Armor: 75; MR: 84; Gold: 9880
Health: 2563; Armor: 75; MR: 85; Gold: 9890
Health: 2565; Armor: 75; MR: 85; Gold: 9900
Health: 2567; Armor: 75; MR: 85; Gold: 9910
Health: 2569; Armor: 76; MR: 85; Gold: 9920
Health: 2571; Armor: 76; MR: 85; Gold: 9930
Health: 2573; Armor: 76; MR: 85; Gold: 9940
Health: 2574; Armor: 76; MR: 85; Gold: 9950
Health: 2576; Armor: 76; MR: 86; Gold: 9960
Health: 2578; Armor: 76; MR: 86; Gold: 9970
Health: 2580; Armor: 76; MR: 86; Gold: 9980
Health: 2582; Armor: 76; MR: 86; Gold: 9990
Health: 2584; Armor: 77; MR: 86; Gold: 10000
Health: 2586; Armor: 77; MR: 86; Gold: 10010
Health: 2588; Armor: 77; MR: 86; Gold: 10020
Health: 2589; Armor: 77; MR: 87; Gold: 10030
Health: 2591; Armor: 77; MR: 87; Gold: 10040
Health: 2593; Armor: 77; MR: 87; Gold: 10050
Health: 2595; Armor: 77; MR: 87; Gold: 10060
Health: 2597; Armor: 77; MR: 87; Gold: 10070
Health: 2599; Armor: 78; MR: 87; Gold: 10080
Health: 2601; Armor: 78; MR: 87; Gold: 10090
Health: 2602; Armor: 78; MR: 87; Gold: 10100
Health: 2604; Armor: 78; MR: 88; Gold: 10110
Health: 2606; Armor: 78; MR: 88; Gold: 10120
Health: 2608; Armor: 78; MR: 88; Gold: 10130
Health: 2610; Armor: 78; MR: 88; Gold: 10140
Health: 2612; Armor: 78; MR: 88; Gold: 10150
Health: 2614; Armor: 79; MR: 88; Gold: 10160
Health: 2616; Armor: 79; MR: 88; Gold: 10170
Health: 2617; Armor: 79; MR: 89; Gold: 10180
Health: 2619; Armor: 79; MR: 89; Gold: 10190
Health: 2621; Armor: 79; MR: 89; Gold: 10200
Health: 2623; Armor: 79; MR: 89; Gold: 10210
Health: 2625; Armor: 79; MR: 89; Gold: 10220
Health: 2627; Armor: 79; MR: 89; Gold: 10230
Health: 2629; Armor: 80; MR: 89; Gold: 10240
Health: 2631; Armor: 80; MR: 90; Gold: 10250
Health: 2632; Armor: 80; MR: 90; Gold: 10260
Health: 2634; Armor: 80; MR: 90; Gold: 10270
Health: 2636; Armor: 80; MR: 90; Gold: 10280
Health: 2638; Armor: 80; MR: 90; Gold: 10290
Health: 2640; Armor: 80; MR: 90; Gold: 10300
Health: 2642; Armor: 81; MR: 90; Gold: 10310
Health: 2644; Armor: 81; MR: 90; Gold: 10320
Health: 2646; Armor: 81; MR: 91; Gold: 10330
Health: 2647; Armor: 81; MR: 91; Gold: 10340
Health: 2649; Armor: 81; MR: 91; Gold: 10350
Health: 2651; Armor: 81; MR: 91; Gold: 10360
Health: 2653; Armor: 81; MR: 91; Gold: 10370
Health: 2655; Armor: 81; MR: 91; Gold: 10380
Health: 2657; Armor: 82; MR: 91; Gold: 10390
Health: 2659; Armor: 82; MR: 92; Gold: 10400
Health: 2661; Armor: 82; MR: 92; Gold: 10410
Health: 2662; Armor: 82; MR: 92; Gold: 10420
Health: 2664; Armor: 82; MR: 92; Gold: 10430
Health: 2666; Armor: 82; MR: 92; Gold: 10440
Health: 2668; Armor: 82; MR: 92; Gold: 10450
Health: 2670; Armor: 82; MR: 92; Gold: 10460
Health: 2672; Armor: 83; MR: 92; Gold: 10470
Health: 2674; Armor: 83; MR: 93; Gold: 10480
Health: 2676; Armor: 83; MR: 93; Gold: 10490
Health: 2677; Armor: 83; MR: 93; Gold: 10500
Health: 2679; Armor: 83; MR: 93; Gold: 10510
Health: 2681; Armor: 83; MR: 93; Gold: 10520
Health: 2683; Armor: 83; MR: 93; Gold: 10530
Health: 2685; Armor: 83; MR: 93; Gold: 10540
Health: 2687; Armor: 84; MR: 94; Gold: 10550
Health: 2689; Armor: 84; MR: 94; Gold: 10560
Health: 2691; Armor: 84; MR: 94; Gold: 10570
Health: 2692; Armor: 84; MR: 94; Gold: 10580
Health: 2694; Armor: 84; MR: 94; Gold: 10590
Health: 2696; Armor: 84; MR: 94; Gold: 10600
Health: 2698; Armor: 84; MR: 94; Gold: 10610
Health: 2700; Armor: 84; MR: 95; Gold: 10620
Health: 2702; Armor: 85; MR: 95; Gold: 10630
Health: 2704; Armor: 85; MR: 95; Gold: 10640
Health: 2705; Armor: 85; MR: 95; Gold: 10650
Health: 2707; Armor: 85; MR: 95; Gold: 10660
Health: 2709; Armor: 85; MR: 95; Gold: 10670
Health: 2711; Armor: 85; MR: 95; Gold: 10680
Health: 2713; Armor: 85; MR: 95; Gold: 10690
Health: 2715; Armor: 86; MR: 96; Gold: 10700
Health: 2717; Armor: 86; MR: 96; Gold: 10710
Health: 2719; Armor: 86; MR: 96; Gold: 10720
Health: 2720; Armor: 86; MR: 96; Gold: 10730
Health: 2722; Armor: 86; MR: 96; Gold: 10740
Health: 2724; Armor: 86; MR: 96; Gold: 10750
Health: 2726; Armor: 86; MR: 96; Gold: 10760
Health: 2728; Armor: 86; MR: 97; Gold: 10770
Health: 2730; Armor: 87; MR: 97; Gold: 10780
Health: 2732; Armor: 87; MR: 97; Gold: 10790
Health: 2734; Armor: 87; MR: 97; Gold: 10800
Health: 2735; Armor: 87; MR: 97; Gold: 10810
Health: 2737; Armor: 87; MR: 97; Gold: 10820
Health: 2739; Armor: 87; MR: 97; Gold: 10830
Health: 2741; Armor: 87; MR: 97; Gold: 10840
Health: 2743; Armor: 87; MR: 98; Gold: 10850
Health: 2745; Armor: 88; MR: 98; Gold: 10860
Health: 2747; Armor: 88; MR: 98; Gold: 10870
Health: 2749; Armor: 88; MR: 98; Gold: 10880
Health: 2750; Armor: 88; MR: 98; Gold: 10890
Health: 2752; Armor: 88; MR: 98; Gold: 10900
Health: 2754; Armor: 88; MR: 98; Gold: 10910
Health: 2756; Armor: 88; MR: 99; Gold: 10920
Health: 2758; Armor: 88; MR: 99; Gold: 10930
Health: 2760; Armor: 89; MR: 99; Gold: 10940
Health: 2762; Armor: 89; MR: 99; Gold: 10950
Health: 2764; Armor: 89; MR: 99; Gold: 10960
Health: 2765; Armor: 89; MR: 99; Gold: 10970
Health: 2767; Armor: 89; MR: 99; Gold: 10980
Health: 2769; Armor: 89; MR: 100; Gold: 10990
Health: 2771; Armor: 89; MR: 100; Gold: 11000
Health: 2773; Armor: 90; MR: 100; Gold: 11010
Health: 2775; Armor: 90; MR: 100; Gold: 11020
Health: 2777; Armor: 90; MR: 100; Gold: 11030
Health: 2779; Armor: 90; MR: 100; Gold: 11040
Health: 2780; Armor: 90; MR: 100; Gold: 11050
Health: 2782; Armor: 90; MR: 100; Gold: 11060
Health: 2784; Armor: 90; MR: 101; Gold: 11070
Health: 2786; Armor: 90; MR: 101; Gold: 11080
Health: 2788; Armor: 91; MR: 101; Gold: 11090
Health: 2790; Armor: 91; MR: 101; Gold: 11100
Health: 2792; Armor: 91; MR: 101; Gold: 11110
Health: 2794; Armor: 91; MR: 101; Gold: 11120
Health: 2795; Armor: 91; MR: 101; Gold: 11130
Health: 2797; Armor: 91; MR: 102; Gold: 11140
Health: 2799; Armor: 91; MR: 102; Gold: 11150
Health: 2801; Armor: 91; MR: 102; Gold: 11160
Health: 2803; Armor: 92; MR: 102; Gold: 11170
Health: 2805; Armor: 92; MR: 102; Gold: 11180
Health: 2807; Armor: 92; MR: 102; Gold: 11190
Health: 2808; Armor: 92; MR: 102; Gold: 11200
Health: 2810; Armor: 92; MR: 102; Gold: 11210
Health: 2812; Armor: 92; MR: 103; Gold: 11220
Health: 2814; Armor: 92; MR: 103; Gold: 11230
Health: 2816; Armor: 92; MR: 103; Gold: 11240
Health: 2818; Armor: 93; MR: 103; Gold: 11250
Health: 2820; Armor: 93; MR: 103; Gold: 11260
Health: 2822; Armor: 93; MR: 103; Gold: 11270
Health: 2823; Armor: 93; MR: 103; Gold: 11280
Health: 2825; Armor: 93; MR: 104; Gold: 11290
Health: 2827; Armor: 93; MR: 104; Gold: 11300
Health: 2829; Armor: 93; MR: 104; Gold: 11310
Health: 2831; Armor: 93; MR: 104; Gold: 11320
Health: 2833; Armor: 94; MR: 104; Gold: 11330
Health: 2835; Armor: 94; MR: 104; Gold: 11340
Health: 2837; Armor: 94; MR: 104; Gold: 11350
Health: 2838; Armor: 94; MR: 105; Gold: 11360
Health: 2840; Armor: 94; MR: 105; Gold: 11370
Health: 2842; Armor: 94; MR: 105; Gold: 11380
Health: 2844; Armor: 94; MR: 105; Gold: 11390
Health: 2846; Armor: 95; MR: 105; Gold: 11400
Health: 2848; Armor: 95; MR: 105; Gold: 11410
Health: 2850; Armor: 95; MR: 105; Gold: 11420
Health: 2852; Armor: 95; MR: 105; Gold: 11430
Health: 2853; Armor: 95; MR: 106; Gold: 11440
Health: 2855; Armor: 95; MR: 106; Gold: 11450
Health: 2857; Armor: 95; MR: 106; Gold: 11460
Health: 2859; Armor: 95; MR: 106; Gold: 11470
Health: 2861; Armor: 96; MR: 106; Gold: 11480
Health: 2863; Armor: 96; MR: 106; Gold: 11490
Health: 2865; Armor: 96; MR: 106; Gold: 11500
Health: 2867; Armor: 96; MR: 107; Gold: 11510
Health: 2868; Armor: 96; MR: 107; Gold: 11520
Health: 2870; Armor: 96; MR: 107; Gold: 11530
Health: 2872; Armor: 96; MR: 107; Gold: 11540
Health: 2874; Armor: 96; MR: 107; Gold: 11550
Health: 2876; Armor: 97; MR: 107; Gold: 11560
Health: 2878; Armor: 97; MR: 107; Gold: 11570
Health: 2880; Armor: 97; MR: 107; Gold: 11580
Health: 2882; Armor: 97; MR: 108; Gold: 11590
Health: 2883; Armor: 97; MR: 108; Gold: 11600
Health: 2885; Armor: 97; MR: 108; Gold: 11610
Health: 2887; Armor: 97; MR: 108; Gold: 11620
Health: 2889; Armor: 97; MR: 108; Gold: 11630
Health: 2891; Armor: 98; MR: 108; Gold: 11640
Health: 2893; Armor: 98; MR: 108; Gold: 11650
Health: 2895; Armor: 98; MR: 109; Gold: 11660
Health: 2897; Armor: 98; MR: 109; Gold: 11670
Health: 2898; Armor: 98; MR: 109; Gold: 11680
Health: 2900; Armor: 98; MR: 109; Gold: 11690
Health: 2902; Armor: 98; MR: 109; Gold: 11700
Health: 2904; Armor: 98; MR: 109; Gold: 11710
Health: 2906; Armor: 99; MR: 109; Gold: 11720
Health: 2908; Armor: 99; MR: 110; Gold: 11730
Health: 2910; Armor: 99; MR: 110; Gold: 11740
Health: 2912; Armor: 99; MR: 110; Gold: 11750
Health: 2913; Armor: 99; MR: 110; Gold: 11760
Health: 2915; Armor: 99; MR: 110; Gold: 11770
Health: 2917; Armor: 99; MR: 110; Gold: 11780
Health: 2919; Armor: 100; MR: 110; Gold: 11790
Health: 2921; Armor: 100; MR: 110; Gold: 11800
Health: 2923; Armor: 100; MR: 111; Gold: 11810
Health: 2925; Armor: 100; MR: 111; Gold: 11820
Health: 2926; Armor: 100; MR: 111; Gold: 11830
Health: 2928; Armor: 100; MR: 111; Gold: 11840
Health: 2930; Armor: 100; MR: 111; Gold: 11850
Health: 2932; Armor: 100; MR: 111; Gold: 11860
Health: 2934; Armor: 101; MR: 111; Gold: 11870
Health: 2936; Armor: 101; MR: 112; Gold: 11880
Health: 2938; Armor: 101; MR: 112; Gold: 11890
Health: 2940; Armor: 101; MR: 112; Gold: 11900
Health: 2941; Armor: 101; MR: 112; Gold: 11910
Health: 2943; Armor: 101; MR: 112; Gold: 11920
Health: 2945; Armor: 101; MR: 112; Gold: 11930
Health: 2947; Armor: 101; MR: 112; Gold: 11940
Health: 2949; Armor: 102; MR: 112; Gold: 11950
Health: 2951; Armor: 102; MR: 113; Gold: 11960
Health: 2953; Armor: 102; MR: 113; Gold: 11970
Health: 2955; Armor: 102; MR: 113; Gold: 11980
Health: 2956; Armor: 102; MR: 113; Gold: 11990
Health: 2958; Armor: 102; MR: 113; Gold: 12000
Health: 2960; Armor: 102; MR: 113; Gold: 12010
Health: 2962; Armor: 102; MR: 113; Gold: 12020
Health: 2964; Armor: 103; MR: 114; Gold: 12030
Health: 2966; Armor: 103; MR: 114; Gold: 12040
Health: 2968; Armor: 103; MR: 114; Gold: 12050
Health: 2970; Armor: 103; MR: 114; Gold: 12060
Health: 2971; Armor: 103; MR: 114; Gold: 12070
Health: 2973; Armor: 103; MR: 114; Gold: 12080
Health: 2975; Armor: 103; MR: 114; Gold: 12090
Health: 2977; Armor: 103; MR: 115; Gold: 12100
Health: 2979; Armor: 104; MR: 115; Gold: 12110
Health: 2981; Armor: 104; MR: 115; Gold: 12120
Health: 2983; Armor: 104; MR: 115; Gold: 12130
Health: 2985; Armor: 104; MR: 115; Gold: 12140
Health: 2986; Armor: 104; MR: 115; Gold: 12150
Health: 2988; Armor: 104; MR: 115; Gold: 12160
Health: 2990; Armor: 104; MR: 115; Gold: 12170
Health: 2992; Armor: 105; MR: 116; Gold: 12180
Health: 2994; Armor: 105; MR: 116; Gold: 12190
Health: 2996; Armor: 105; MR: 116; Gold: 12200
Health: 2998; Armor: 105; MR: 116; Gold: 12210
Health: 3000; Armor: 105; MR: 116; Gold: 12220
Health: 3001; Armor: 105; MR: 116; Gold: 12230
Health: 3003; Armor: 105; MR: 116; Gold: 12240
Health: 3005; Armor: 105; MR: 117; Gold: 12250
Health: 3007; Armor: 106; MR: 117; Gold: 12260
Health: 3009; Armor: 106; MR: 117; Gold: 12270
Health: 3011; Armor: 106; MR: 117; Gold: 12280
Health: 3013; Armor: 106; MR: 117; Gold: 12290
Health: 3014; Armor: 106; MR: 117; Gold: 12300
Health: 3016; Armor: 106; MR: 117; Gold: 12310
Health: 3018; Armor: 106; MR: 117; Gold: 12320
Health: 3020; Armor: 106; MR: 118; Gold: 12330
Health: 3022; Armor: 107; MR: 118; Gold: 12340
Health: 3024; Armor: 107; MR: 118; Gold: 12350
Health: 3026; Armor: 107; MR: 118; Gold: 12360
Health: 3028; Armor: 107; MR: 118; Gold: 12370
Health: 3029; Armor: 107; MR: 118; Gold: 12380
Health: 3031; Armor: 107; MR: 118; Gold: 12390
Health: 3033; Armor: 107; MR: 119; Gold: 12400
Health: 3035; Armor: 107; MR: 119; Gold: 12410
Health: 3037; Armor: 108; MR: 119; Gold: 12420
Health: 3039; Armor: 108; MR: 119; Gold: 12430
Health: 3041; Armor: 108; MR: 119; Gold: 12440
Health: 3043; Armor: 108; MR: 119; Gold: 12450
Health: 3044; Armor: 108; MR: 119; Gold: 12460
Health: 3046; Armor: 108; MR: 120; Gold: 12470
Health: 3048; Armor: 108; MR: 120; Gold: 12480
Health: 3050; Armor: 108; MR: 120; Gold: 12490
Health: 3052; Armor: 109; MR: 120; Gold: 12500
Health: 3054; Armor: 109; MR: 120; Gold: 12510
Health: 3056; Armor: 109; MR: 120; Gold: 12520
Health: 3058; Armor: 109; MR: 120; Gold: 12530
Health: 3059; Armor: 109; MR: 120; Gold: 12540
Health: 3061; Armor: 109; MR: 121; Gold: 12550
Health: 3063; Armor: 109; MR: 121; Gold: 12560
Health: 3065; Armor: 110; MR: 121; Gold: 12570
Health: 3067; Armor: 110; MR: 121; Gold: 12580
Health: 3069; Armor: 110; MR: 121; Gold: 12590
Health: 3071; Armor: 110; MR: 121; Gold: 12600
Health: 3073; Armor: 110; MR: 121; Gold: 12610
Health: 3074; Armor: 110; MR: 122; Gold: 12620
Health: 3076; Armor: 110; MR: 122; Gold: 12630
Health: 3078; Armor: 110; MR: 122; Gold: 12640
Health: 3080; Armor: 111; MR: 122; Gold: 12650
Health: 3082; Armor: 111; MR: 122; Gold: 12660
Health: 3084; Armor: 111; MR: 122; Gold: 12670
Health: 3086; Armor: 111; MR: 122; Gold: 12680
Health: 3087; Armor: 111; MR: 122; Gold: 12690
Health: 3089; Armor: 111; MR: 123; Gold: 12700
Health: 3091; Armor: 111; MR: 123; Gold: 12710
Health: 3093; Armor: 111; MR: 123; Gold: 12720
Health: 3095; Armor: 112; MR: 123; Gold: 12730
Health: 3097; Armor: 112; MR: 123; Gold: 12740
Health: 3099; Armor: 112; MR: 123; Gold: 12750
Health: 3101; Armor: 112; MR: 123; Gold: 12760
Health: 3102; Armor: 112; MR: 124; Gold: 12770
Health: 3104; Armor: 112; MR: 124; Gold: 12780
Health: 3106; Armor: 112; MR: 124; Gold: 12790
Health: 3108; Armor: 112; MR: 124; Gold: 12800
Health: 3110; Armor: 113; MR: 124; Gold: 12810
Health: 3112; Armor: 113; MR: 124; Gold: 12820
Health: 3114; Armor: 113; MR: 124; Gold: 12830
Health: 3116; Armor: 113; MR: 125; Gold: 12840
Health: 3117; Armor: 113; MR: 125; Gold: 12850
Health: 3119; Armor: 113; MR: 125; Gold: 12860
Health: 3121; Armor: 113; MR: 125; Gold: 12870
Health: 3123; Armor: 113; MR: 125; Gold: 12880
Health: 3125; Armor: 114; MR: 125; Gold: 12890
Health: 3127; Armor: 114; MR: 125; Gold: 12900
Health: 3129; Armor: 114; MR: 125; Gold: 12910
Health: 3131; Armor: 114; MR: 126; Gold: 12920
Health: 3133; Armor: 114; MR: 126; Gold: 12930
Health: 3134; Armor: 114; MR: 126; Gold: 12940
Health: 3136; Armor: 114; MR: 126; Gold: 12950
Health: 3138; Armor: 115; MR: 126; Gold: 12960
Health: 3140; Armor: 115; MR: 126; Gold: 12970
Health: 3142; Armor: 115; MR: 126; Gold: 12980
Health: 3144; Armor: 115; MR: 127; Gold: 12990
Health: 3146; Armor: 115; MR: 127; Gold: 13000
Health: 3147; Armor: 115; MR: 127; Gold: 13010
Health: 3149; Armor: 115; MR: 127; Gold: 13020
Health: 3151; Armor: 115; MR: 127; Gold: 13030
Health: 3153; Armor: 116; MR: 127; Gold: 13040
Health: 3155; Armor: 116; MR: 127; Gold: 13050
Health: 3157; Armor: 116; MR: 128; Gold: 13060
Health: 3159; Armor: 116; MR: 128; Gold: 13070
Health: 3161; Armor: 116; MR: 128; Gold: 13080
Health: 3162; Armor: 116; MR: 128; Gold: 13090
Health: 3164; Armor: 116; MR: 128; Gold: 13100
Health: 3166; Armor: 116; MR: 128; Gold: 13110
Health: 3168; Armor: 117; MR: 128; Gold: 13120
Health: 3170; Armor: 117; MR: 128; Gold: 13130
Health: 3172; Armor: 117; MR: 129; Gold: 13140
Health: 3174; Armor: 117; MR: 129; Gold: 13150
