Health: 996; Armor: 32; MR: 0; Gold: 3320
Health: 1999; Armor: 167; MR: 0; Gold: 8680
Health: 2001; Armor: 167; MR: 0; Gold: 8690
Health: 2003; Armor: 167; MR: 0; Gold: 8700
Health: 2005; Armor: 167; MR: 0; Gold: 8710
Health: 2007; Armor: 167; MR: 0; Gold: 8720
Health: 2009; Armor: 168; MR: 0; Gold: 8730
Health: 2011; Armor: 168; MR: 0; Gold: 8740
Health: 2013; Armor: 168; MR: 0; Gold: 8750
Health: 2014; Armor: 169; MR: 0; Gold: 8760
Health: 2016; Armor: 169; MR: 0; Gold: 8770
Health: 2018; Armor: 169; MR: 0; Gold: 8780
Health: 2020; Armor: 169; MR: 0; Gold: 8790
Health: 2022; Armor: 169; MR: 0; Gold: 8800
Health: 2024; Armor: 170; MR: 0; Gold: 8810
Health: 2026; Armor: 170; MR: 0; Gold: 8820
Health: 2028; Armor: 170; MR: 0; Gold: 8830
Health: 2029; Armor: 170; MR: 0; Gold: 8840
Health: 2031; Armor: 171; MR: 0; Gold: 8850
Health: 2033; Armor: 171; MR: 0; Gold: 8860
Health: 2035; Armor: 171; MR: 0; Gold: 8870
Health: 2037; Armor: 171; MR: 0; Gold: 8880
Health: 2039; Armor: 172; MR: 0; Gold: 8890
Health: 2041; Armor: 172; MR: 0; Gold: 8900
Health: 2043; Armor: 172; MR: 0; Gold: 8910
Health: 2044; Armor: 173; MR: 0; Gold: 8920
Health: 2046; Armor: 173; MR: 0; Gold: 8930
Health: 2048; Armor: 173; MR: 0; Gold: 8940
Health: 2050; Armor: 173; MR: 0; Gold: 8950
Health: 2052; Armor: 173; MR: 0; Gold: 8960
Health: 2054; Armor: 174; MR: 0; Gold: 8970
Health: 2056; Armor: 174; MR: 0; Gold: 8980
Health: 2058; Armor: 174; MR: 0; Gold: 8990
Health: 2059; Armor: 175; MR: 0; Gold: 9000
Health: 2061; Armor: 175; MR: 0; Gold: 9010
Health: 2063; Armor: 175; MR: 0; Gold: 9020
Health: 2065; Armor: 175; MR: 0; Gold: 9030
Health: 2067; Armor: 176; MR: 0; Gold: 9040
Health: 2069; Armor: 176; MR: 0; Gold: 9050
Health: 2071; Armor: 176; MR: 0; Gold: 9060
Health: 2073; Armor: 176; MR: 0; Gold: 9070
Health: 2074; Armor: 176; MR: 0; Gold: 9080
Health: 2076; Armor: 177; MR: 0; Gold: 9090
Health: 2078; Armor: 177; MR: 0; Gold: 9100
Health: 2080; Armor: 177; MR: 0; Gold: 9110
Health: 2082; Armor: 177; MR: 0; Gold: 9120
Health: 2084; Armor: 178; MR: 0; Gold: 9130
Health: 2086; Armor: 178; MR: 0; Gold: 9140
Health: 2088; Armor: 178; MR: 0; Gold: 9150
Health: 2089; Armor: 179; MR: 0; Gold: 9160
Health: 2091; Armor: 179; MR: 0; Gold: 9170
Health: 2093; Armor: 179; MR: 0; Gold: 9180
Health: 2095; Armor: 179; MR: 0; Gold: 9190
Health: 2097; Armor: 180; MR: 0; Gold: 9200
Health: 2099; Armor: 180; MR: 0; Gold: 9210
Health: 2101; Armor: 180; MR: 0; Gold: 9220
Health: 2103; Armor: 180; MR: 0; Gold: 9230
Health: 2104; Armor: 181; MR: 0; Gold: 9240
Health: 2106; Armor: 181; MR: 0; Gold: 9250
Health: 2108; Armor: 181; MR: 0; Gold: 9260
Health: 2110; Armor: 181; MR: 0; Gold: 9270
Health: 2112; Armor: 181; MR: 0; Gold: 9280
Health: 2114; Armor: 182; MR: 0; Gold: 9290
Health: 2116; Armor: 182; MR: 0; Gold: 9300
Health: 2118; Armor: 182; MR: 0; Gold: 9310
Health: 2119; Armor: 183; MR: 0; Gold: 9320
Health: 2121; Armor: 183; MR: 0; Gold: 9330
Health: 2123; Armor: 183; MR: 0; Gold: 9340
Health: 2125; Armor: 183; MR: 0; Gold: 9350
Health: 2127; Armor: 183; MR: 0; Gold: 9360
Health: 2129; Armor: 184; MR: 0; Gold: 9370
Health: 2131; Armor: 184; MR: 0; Gold: 9380
Health: 2132; Armor: 184; MR: 0; Gold: 9390
Health: 2134; Armor: 184; MR: 0; Gold: 9400
Health: 2136; Armor: 185; MR: 0; Gold: 9410
Health: 2138; Armor: 185; MR: 0; Gold: 9420
Health: 2140; Armor: 185; MR: 0; Gold: 9430
Health: 2142; Armor: 186; MR: 0; Gold: 9440
Health: 2144; Armor: 186; MR: 0; Gold: 9450
Health: 2146; Armor: 186; MR: 0; Gold: 9460
Health: 2147; Armor: 186; MR: 0; Gold: 9470
Health: 2149; Armor: 186; MR: 0; Gold: 9480
Health: 2151; Armor: 187; MR: 0; Gold: 9490
Health: 2153; Armor: 187; MR: 0; Gold: 9500
Health: 2155; Armor: 187; MR: 0; Gold: 9510
Health: 2157; Armor: 188; MR: 0; Gold: 9520
Health: 2159; Armor: 188; MR: 0; Gold: 9530
Health: 2161; Armor: 188; MR: 0; Gold: 9540
Health: 2162; Armor: 188; MR: 0; Gold: 9550
Health: 2164; Armor: 189; MR: 0; Gold: 9560
Health: 2166; Armor: 189; MR: 0; Gold: 9570
Health: 2168; Armor: 189; MR: 0; Gold: 9580
Health: 2170; Armor: 189; MR: 0; Gold: 9590
Health: 2172; Armor: 190; MR: 0; Gold: 9600
Health: 2174; Armor: 190; MR: 0; Gold: 9610
Health: 2176; Armor: 190; MR: 0; Gold: 9620
Health: 2177; Armor: 190; MR: 0; Gold: 9630
Health: 2179; Armor: 191; MR: 0; Gold: 9640
Health: 2181; Armor: 191; MR: 0; Gold: 9650
Health: 2183; Armor: 191; MR: 0; Gold: 9660
Health: 2185; Armor: 191; MR: 0; Gold: 9670
Health: 2187; Armor: 191; MR: 0; Gold: 9680
Health: 2189; Armor: 192; MR: 0; Gold: 9690
Health: 2191; Armor: 192; MR: 0; Gold: 9700
Health: 2192; Armor: 192; MR: 0; Gold: 9710
Health: 2194; Armor: 193; MR: 0; Gold: 9720
Health: 2196; Armor: 193; MR: 0; Gold: 9730
Health: 2198; Armor: 193; MR: 0; Gold: 9740
Health: 2200; Armor: 193; MR: 0; Gold: 9750
Health: 2202; Armor: 194; MR: 0; Gold: 9760
Health: 2204; Armor: 194; MR: 0; Gold: 9770
Health: 2206; Armor: 194; MR: 0; Gold: 9780
Health: 2207; Armor: 194; MR: 0; Gold: 9790
Health: 2209; Armor: 194; MR: 0; Gold: 9800
Health: 2211; Armor: 195; MR: 0; Gold: 9810
Health: 2213; Armor: 195; MR: 0; Gold: 9820
Health: 2215; Armor: 195; MR: 0; Gold: 9830
Health: 2217; Armor: 195; MR: 0; Gold: 9840
Health: 2219; Armor: 196; MR: 0; Gold: 9850
Health: 2220; Armor: 196; MR: 0; Gold: 9860
Health: 2222; Armor: 196; MR: 0; Gold: 9870
Health: 2224; Armor: 196; MR: 0; Gold: 9880
Health: 2226; Armor: 197; MR: 0; Gold: 9890
Health: 2228; Armor: 197; MR: 0; Gold: 9900
Health: 2230; Armor: 197; MR: 0; Gold: 9910
Health: 2232; Armor: 197; MR: 0; Gold: 9920
Health: 2234; Armor: 198; MR: 0; Gold: 9930
Health: 2235; Armor: 198; MR: 0; Gold: 9940
Health: 2237; Armor: 198; MR: 0; Gold: 9950
Health: 2239; Armor: 199; MR: 0; Gold: 9960
Health: 2241; Armor: 199; MR: 0; Gold: 9970
Health: 2243; Armor: 199; MR: 0; Gold: 9980
Health: 2245; Armor: 199; MR: 0; Gold: 9990
Health: 2247; Armor: 200; MR: 0; Gold: 10000
Health: 2249; Armor: 200; MR: 0; Gold: 10010
Health: 2250; Armor: 200; MR: 0; Gold: 10020
Health: 2252; Armor: 200; MR: 0; Gold: 10030
Health: 2254; Armor: 201; MR: 0; Gold: 10040
Health: 2256; Armor: 201; MR: 0; Gold: 10050
Health: 2258; Armor: 201; MR: 0; Gold: 10060
Health: 2260; Armor: 201; MR: 0; Gold: 10070
Health: 2262; Armor: 201; MR: 0; Gold: 10080
Health: 2264; Armor: 202; MR: 0; Gold: 10090
Health: 2265; Armor: 202; MR: 0; Gold: 10100
Health: 2267; Armor: 202; MR: 0; Gold: 10110
Health: 2269; Armor: 202; MR: 0; Gold: 10120
Health: 2271; Armor: 203; MR: 0; Gold: 10130
Health: 2273; Armor: 203; MR: 0; Gold: 10140
Health: 2275; Armor: 203; MR: 0; Gold: 10150
Health: 2277; Armor: 204; MR: 0; Gold: 10160
Health: 2279; Armor: 204; MR: 0; Gold: 10170
Health: 2280; Armor: 204; MR: 0; Gold: 10180
Health: 2282; Armor: 204; MR: 0; Gold: 10190
Health: 2284; Armor: 205; MR: 0; Gold: 10200
Health: 2286; Armor: 205; MR: 0; Gold: 10210
Health: 2288; Armor: 205; MR: 0; Gold: 10220
Health: 2290; Armor: 205; MR: 0; Gold: 10230
Health: 2292; Armor: 205; MR: 0; Gold: 10240
Health: 2294; Armor: 206; MR: 0; Gold: 10250
Health: 2295; Armor: 206; MR: 0; Gold: 10260
Health: 2297; Armor: 206; MR: 0; Gold: 10270
Health: 2299; Armor: 207; MR: 0; Gold: 10280
Health: 2301; Armor: 207; MR: 0; Gold: 10290
Health: 2303; Armor: 207; MR: 0; Gold: 10300
Health: 2305; Armor: 207; MR: 0; Gold: 10310
Health: 2307; Armor: 207; MR: 0; Gold: 10320
Health: 2308; Armor: 208; MR: 0; Gold: 10330
Health: 2310; Armor: 208; MR: 0; Gold: 10340
Health: 2312; Armor: 208; MR: 0; Gold: 10350
Health: 2314; Armor: 208; MR: 0; Gold: 10360
Health: 2316; Armor: 209; MR: 0; Gold: 10370
Health: 2318; Armor: 209; MR: 0; Gold: 10380
Health: 2320; Armor: 209; MR: 0; Gold: 10390
Health: 2322; Armor: 210; MR: 0; Gold: 10400
Health: 2323; Armor: 210; MR: 0; Gold: 10410
Health: 2325; Armor: 210; MR: 0; Gold: 10420
Health: 2327; Armor: 210; MR: 0; Gold: 10430
Health: 2329; Armor: 211; MR: 0; Gold: 10440
Health: 2331; Armor: 211; MR: 0; Gold: 10450
Health: 2333; Armor: 211; MR: 0; Gold: 10460
Health: 2335; Armor: 211; MR: 0; Gold: 10470
Health: 2337; Armor: 212; MR: 0; Gold: 10480
Health: 2338; Armor: 212; MR: 0; Gold: 10490
Health: 2340; Armor: 212; MR: 0; Gold: 10500
Health: 2342; Armor: 212; MR: 0; Gold: 10510
Health: 2344; Armor: 213; MR: 0; Gold: 10520
Health: 2346; Armor: 213; MR: 0; Gold: 10530
Health: 2348; Armor: 213; MR: 0; Gold: 10540
Health: 2350; Armor: 213; MR: 0; Gold: 10550
Health: 2352; Armor: 213; MR: 0; Gold: 10560
Health: 2353; Armor: 214; MR: 0; Gold: 10570
Health: 2355; Armor: 214; MR: 0; Gold: 10580
Health: 2357; Armor: 214; MR: 0; Gold: 10590
Health: 2359; Armor: 214; MR: 0; Gold: 10600
Health: 2361; Armor: 215; MR: 0; Gold: 10610
Health: 2363; Armor: 215; MR: 0; Gold: 10620
Health: 2365; Armor: 215; MR: 0; Gold: 10630
Health: 2367; Armor: 216; MR: 0; Gold: 10640
Health: 2368; Armor: 216; MR: 0; Gold: 10650
Health: 2370; Armor: 216; MR: 0; Gold: 10660
Health: 2372; Armor: 216; MR: 0; Gold: 10670
Health: 2374; Armor: 217; MR: 0; Gold: 10680
Health: 2376; Armor: 217; MR: 0; Gold: 10690
Health: 2378; Armor: 217; MR: 0; Gold: 10700
Health: 2380; Armor: 217; MR: 0; Gold: 10710
Health: 2382; Armor: 217; MR: 0; Gold: 10720
Health: 2383; Armor: 218; MR: 0; Gold: 10730
Health: 2385; Armor: 218; MR: 0; Gold: 10740
Health: 2387; Armor: 218; MR: 0; Gold: 10750
Health: 2389; Armor: 218; MR: 0; Gold: 10760
Health: 2391; Armor: 219; MR: 0; Gold: 10770
Health: 2393; Armor: 219; MR: 0; Gold: 10780
Health: 2395; Armor: 219; MR: 0; Gold: 10790
Health: 2397; Armor: 219; MR: 0; Gold: 10800
Health: 2398; Armor: 220; MR: 0; Gold: 10810
Health: 2400; Armor: 220; MR: 0; Gold: 10820
Health: 2402; Armor: 220; MR: 0; Gold: 10830
Health: 2404; Armor: 221; MR: 0; Gold: 10840
Health: 2406; Armor: 221; MR: 0; Gold: 10850
Health: 2408; Armor: 221; MR: 0; Gold: 10860
Health: 2410; Armor: 221; MR: 0; Gold: 10870
Health: 2411; Armor: 221; MR: 0; Gold: 10880
Health: 2413; Armor: 222; MR: 0; Gold: 10890
Health: 2415; Armor: 222; MR: 0; Gold: 10900
Health: 2417; Armor: 222; MR: 0; Gold: 10910
Health: 2419; Armor: 223; MR: 0; Gold: 10920
Health: 2421; Armor: 223; MR: 0; Gold: 10930
Health: 2423; Armor: 223; MR: 0; Gold: 10940
Health: 2425; Armor: 223; MR: 0; Gold: 10950
Health: 2426; Armor: 224; MR: 0; Gold: 10960
Health: 2428; Armor: 224; MR: 0; Gold: 10970
Health: 2430; Armor: 224; MR: 0; Gold: 10980
Health: 2432; Armor: 224; MR: 0; Gold: 10990
Health: 2434; Armor: 224; MR: 0; Gold: 11000
Health: 2436; Armor: 225; MR: 0; Gold: 11010
Health: 2438; Armor: 225; MR: 0; Gold: 11020
Health: 2440; Armor: 225; MR: 0; Gold: 11030
Health: 2441; Armor: 226; MR: 0; Gold: 11040
Health: 2443; Armor: 226; MR: 0; Gold: 11050
Health: 2445; Armor: 226; MR: 0; Gold: 11060
Health: 2447; Armor: 226; MR: 0; Gold: 11070
Health: 2449; Armor: 226; MR: 0; Gold: 11080
Health: 2451; Armor: 227; MR: 0; Gold: 11090
Health: 2453; Armor: 227; MR: 0; Gold: 11100
Health: 2455; Armor: 227; MR: 0; Gold: 11110
Health: 2456; Armor: 228; MR: 0; Gold: 11120
Health: 2458; Armor: 228; MR: 0; Gold: 11130
Health: 2460; Armor: 228; MR: 0; Gold: 11140
Health: 2462; Armor: 228; MR: 0; Gold: 11150
Health: 2464; Armor: 228; MR: 0; Gold: 11160
Health: 2466; Armor: 229; MR: 0; Gold: 11170
Health: 2468; Armor: 229; MR: 0; Gold: 11180
Health: 2470; Armor: 229; MR: 0; Gold: 11190
Health: 2471; Armor: 229; MR: 0; Gold: 11200
Health: 2473; Armor: 230; MR: 0; Gold: 11210
Health: 2475; Armor: 230; MR: 0; Gold: 11220
Health: 2477; Armor: 230; MR: 0; Gold: 11230
Health: 2479; Armor: 231; MR: 0; Gold: 11240
Health: 2481; Armor: 231; MR: 0; Gold: 11250
Health: 2483; Armor: 231; MR: 0; Gold: 11260
Health: 2485; Armor: 231; MR: 0; Gold: 11270
Health: 2486; Armor: 231; MR: 0; Gold: 11280
Health: 2488; Armor: 232; MR: 0; Gold: 11290
Health: 2490; Armor: 232; MR: 0; Gold: 11300
Health: 2492; Armor: 232; MR: 0; Gold: 11310
Health: 2494; Armor: 232; MR: 0; Gold: 11320
Health: 2496; Armor: 233; MR: 0; Gold: 11330
Health: 2498; Armor: 233; MR: 0; Gold: 11340
Health: 2500; Armor: 233; MR: 0; Gold: 11350
Health: 2501; Armor: 233; MR: 0; Gold: 11360
Health: 2503; Armor: 234; MR: 0; Gold: 11370
Health: 2505; Armor: 234; MR: 0; Gold: 11380
Health: 2507; Armor: 234; MR: 0; Gold: 11390
Health: 2509; Armor: 235; MR: 0; Gold: 11400
Health: 2511; Armor: 235; MR: 0; Gold: 11410
Health: 2513; Armor: 235; MR: 0; Gold: 11420
Health: 2514; Armor: 235; MR: 0; Gold: 11430
Health: 2516; Armor: 235; MR: 0; Gold: 11440
Health: 2518; Armor: 236; MR: 0; Gold: 11450
Health: 2520; Armor: 236; MR: 0; Gold: 11460
Health: 2522; Armor: 236; MR: 0; Gold: 11470
Health: 2524; Armor: 237; MR: 0; Gold: 11480
Health: 2526; Armor: 237; MR: 0; Gold: 11490
Health: 2528; Armor: 237; MR: 0; Gold: 11500
Health: 2529; Armor: 237; MR: 0; Gold: 11510
Health: 2531; Armor: 237; MR: 0; Gold: 11520
Health: 2533; Armor: 238; MR: 0; Gold: 11530
Health: 2535; Armor: 238; MR: 0; Gold: 11540
Health: 2537; Armor: 238; MR: 0; Gold: 11550
Health: 2539; Armor: 238; MR: 0; Gold: 11560
Health: 2541; Armor: 239; MR: 0; Gold: 11570
Health: 2543; Armor: 239; MR: 0; Gold: 11580
Health: 2544; Armor: 239; MR: 0; Gold: 11590
Health: 2546; Armor: 239; MR: 0; Gold: 11600
Health: 2548; Armor: 240; MR: 0; Gold: 11610
Health: 2550; Armor: 240; MR: 0; Gold: 11620
Health: 2552; Armor: 240; MR: 0; Gold: 11630
Health: 2554; Armor: 240; MR: 0; Gold: 11640
Health: 2556; Armor: 241; MR: 0; Gold: 11650
Health: 2558; Armor: 241; MR: 0; Gold: 11660
Health: 2559; Armor: 241; MR: 0; Gold: 11670
Health: 2561; Armor: 241; MR: 0; Gold: 11680
Health: 2563; Armor: 242; MR: 0; Gold: 11690
Health: 2565; Armor: 242; MR: 0; Gold: 11700
Health: 2567; Armor: 242; MR: 0; Gold: 11710
Health: 2569; Armor: 243; MR: 0; Gold: 11720
Health: 2571; Armor: 243; MR: 0; Gold: 11730
Health: 2572; Armor: 243; MR: 0; Gold: 11740
Health: 2574; Armor: 243; MR: 0; Gold: 11750
Health: 2576; Armor: 244; MR: 0; Gold: 11760
Health: 2578; Armor: 244; MR: 0; Gold: 11770
Health: 2580; Armor: 244; MR: 0; Gold: 11780
Health: 2582; Armor: 244; MR: 0; Gold: 11790
Health: 2584; Armor: 244; MR: 0; Gold: 11800
Health: 2586; Armor: 245; MR: 0; Gold: 11810
Health: 2588; Armor: 245; MR: 0; Gold: 11820
Health: 2589; Armor: 245; MR: 0; Gold: 11830
Health: 2591; Armor: 245; MR: 0; Gold: 11840
Health: 2593; Armor: 246; MR: 0; Gold: 11850
Health: 2595; Armor: 246; MR: 0; Gold: 11860
Health: 2597; Armor: 246; MR: 0; Gold: 11870
Health: 2599; Armor: 246; MR: 0; Gold: 11880
Health: 2601; Armor: 247; MR: 0; Gold: 11890
Health: 2602; Armor: 247; MR: 0; Gold: 11900
Health: 2604; Armor: 247; MR: 0; Gold: 11910
Health: 2606; Armor: 247; MR: 0; Gold: 11920
Health: 2608; Armor: 248; MR: 0; Gold: 11930
Health: 2610; Armor: 248; MR: 0; Gold: 11940
Health: 2612; Armor: 248; MR: 0; Gold: 11950
Health: 2614; Armor: 249; MR: 0; Gold: 11960
Health: 2616; Armor: 249; MR: 0; Gold: 11970
Health: 2617; Armor: 249; MR: 0; Gold: 11980
Health: 2619; Armor: 249; MR: 0; Gold: 11990
Health: 2621; Armor: 249; MR: 0; Gold: 12000
Health: 2623; Armor: 250; MR: 0; Gold: 12010
Health: 2625; Armor: 250; MR: 0; Gold: 12020
Health: 2627; Armor: 250; MR: 0; Gold: 12030
Health: 2629; Armor: 250; MR: 0; Gold: 12040
Health: 2631; Armor: 251; MR: 0; Gold: 12050
Health: 2632; Armor: 251; MR: 0; Gold: 12060
Health: 2634; Armor: 251; MR: 0; Gold: 12070
Health: 2636; Armor: 252; MR: 0; Gold: 12080
Health: 2638; Armor: 252; MR: 0; Gold: 12090
Health: 2640; Armor: 252; MR: 0; Gold: 12100
Health: 2642; Armor: 252; MR: 0; Gold: 12110
Health: 2644; Armor: 252; MR: 0; Gold: 12120
Health: 2646; Armor: 253; MR: 0; Gold: 12130
Health: 2647; Armor: 253; MR: 0; Gold: 12140
Health: 2649; Armor: 253; MR: 0; Gold: 12150
Health: 2651; Armor: 254; MR: 0; Gold: 12160
Health: 2653; Armor: 254; MR: 0; Gold: 12170
Health: 2655; Armor: 254; MR: 0; Gold: 12180
Health: 2657; Armor: 254; MR: 0; Gold: 12190
Health: 2659; Armor: 255; MR: 0; Gold: 12200
Health: 2661; Armor: 255; MR: 0; Gold: 12210
Health: 2662; Armor: 255; MR: 0; Gold: 12220
Health: 2664; Armor: 255; MR: 0; Gold: 12230
Health: 2666; Armor: 256; MR: 0; Gold: 12240
Health: 2668; Armor: 256; MR: 0; Gold: 12250
Health: 2670; Armor: 256; MR: 0; Gold: 12260
Health: 2672; Armor: 256; MR: 0; Gold: 12270
Health: 2674; Armor: 257; MR: 0; Gold: 12280
Health: 2676; Armor: 257; MR: 0; Gold: 12290
Health: 2677; Armor: 257; MR: 0; Gold: 12300
Health: 2679; Armor: 257; MR: 0; Gold: 12310
Health: 2681; Armor: 257; MR: 0; Gold: 12320
Health: 2683; Armor: 258; MR: 0; Gold: 12330
Health: 2685; Armor: 258; MR: 0; Gold: 12340
Health: 2687; Armor: 258; MR: 0; Gold: 12350
Health: 2689; Armor: 258; MR: 0; Gold: 12360
Health: 2691; Armor: 259; MR: 0; Gold: 12370
Health: 2692; Armor: 259; MR: 0; Gold: 12380
Health: 2694; Armor: 259; MR: 0; Gold: 12390
Health: 2696; Armor: 260; MR: 0; Gold: 12400
Health: 2698; Armor: 260; MR: 0; Gold: 12410
Health: 2700; Armor: 260; MR: 0; Gold: 12420
Health: 2702; Armor: 260; MR: 0; Gold: 12430
Health: 2704; Armor: 260; MR: 0; Gold: 12440
Health: 2705; Armor: 261; MR: 0; Gold: 12450
Health: 2707; Armor: 261; MR: 0; Gold: 12460
Health: 2709; Armor: 261; MR: 0; Gold: 12470
Health: 2711; Armor: 262; MR: 0; Gold: 12480
Health: 2713; Armor: 262; MR: 0; Gold: 12490
Health: 2715; Armor: 262; MR: 0; Gold: 12500
Health: 2717; Armor: 262; MR: 0; Gold: 12510
Health: 2719; Armor: 263; MR: 0; Gold: 12520
Health: 2721; Armor: 263; MR: 0; Gold: 12530
Health: 2722; Armor: 263; MR: 0; Gold: 12540
Health: 2724; Armor: 263; MR: 0; Gold: 12550
Health: 2726; Armor: 264; MR: 0; Gold: 12560
Health: 2728; Armor: 264; MR: 0; Gold: 12570
Health: 2730; Armor: 264; MR: 0; Gold: 12580
Health: 2732; Armor: 264; MR: 0; Gold: 12590
Health: 2734; Armor: 265; MR: 0; Gold: 12600
Health: 2735; Armor: 265; MR: 0; Gold: 12610
Health: 2737; Armor: 265; MR: 0; Gold: 12620
Health: 2739; Armor: 265; MR: 0; Gold: 12630
Health: 2741; Armor: 265; MR: 0; Gold: 12640
Health: 2743; Armor: 266; MR: 0; Gold: 12650
Health: 2745; Armor: 266; MR: 0; Gold: 12660
Health: 2747; Armor: 266; MR: 0; Gold: 12670
Health: 2749; Armor: 267; MR: 0; Gold: 12680
Health: 2750; Armor: 267; MR: 0; Gold: 12690
Health: 2752; Armor: 267; MR: 0; Gold: 12700
Health: 2754; Armor: 267; MR: 0; Gold: 12710
Health: 2756; Armor: 268; MR: 0; Gold: 12720
Health: 2758; Armor: 268; MR: 0; Gold: 12730
Health: 2760; Armor: 268; MR: 0; Gold: 12740
Health: 2762; Armor: 268; MR: 0; Gold: 12750
Health: 2764; Armor: 268; MR: 0; Gold: 12760
Health: 2765; Armor: 269; MR: 0; Gold: 12770
Health: 2767; Armor: 269; MR: 0; Gold: 12780
Health: 2769; Armor: 269; MR: 0; Gold: 12790
Health: 2771; Armor: 270; MR: 0; Gold: 12800
Health: 2773; Armor: 270; MR: 0; Gold: 12810
Health: 2775; Armor: 270; MR: 0; Gold: 12820
Health: 2777; Armor: 270; MR: 0; Gold: 12830
Health: 2779; Armor: 270; MR: 0; Gold: 12840
Health: 2780; Armor: 271; MR: 0; Gold: 12850
Health: 2782; Armor: 271; MR: 0; Gold: 12860
Health: 2784; Armor: 271; MR: 0; Gold: 12870
Health: 2786; Armor: 271; MR: 0; Gold: 12880
Health: 2788; Armor: 272; MR: 0; Gold: 12890
Health: 2790; Armor: 272; MR: 0; Gold: 12900
Health: 2792; Armor: 272; MR: 0; Gold: 12910
Health: 2794; Armor: 272; MR: 0; Gold: 12920
Health: 2795; Armor: 273; MR: 0; Gold: 12930
Health: 2797; Armor: 273; MR: 0; Gold: 12940
Health: 2799; Armor: 273; MR: 0; Gold: 12950
Health: 2801; Armor: 273; MR: 0; Gold: 12960
Health: 2803; Armor: 274; MR: 0; Gold: 12970
Health: 2805; Armor: 274; MR: 0; Gold: 12980
Health: 2807; Armor: 274; MR: 0; Gold: 12990
Health: 2808; Armor: 275; MR: 0; Gold: 13000
Health: 2810; Armor: 275; MR: 0; Gold: 13010
Health: 2812; Armor: 275; MR: 0; Gold: 13020
Health: 2814; Armor: 275; MR: 0; Gold: 13030
Health: 2816; Armor: 275; MR: 0; Gold: 13040
Health: 2818; Armor: 276; MR: 0; Gold: 13050
Health: 2820; Armor: 276; MR: 0; Gold: 13060
Health: 2822; Armor: 276; MR: 0; Gold: 13070
Health: 2823; Armor: 277; MR: 0; Gold: 13080
Health: 2825; Armor: 277; MR: 0; Gold: 13090
Health: 2827; Armor: 277; MR: 0; Gold: 13100
Health: 2829; Armor: 277; MR: 0; Gold: 13110
Health: 2831; Armor: 277; MR: 0; Gold: 13120
Health: 2833; Armor: 278; MR: 0; Gold: 13130
Health: 2835; Armor: 278; MR: 0; Gold: 13140
Health: 2837; Armor: 278; MR: 0; Gold: 13150
Health: 2838; Armor: 278; MR: 0; Gold: 13160
Health: 2840; Armor: 279; MR: 0; Gold: 13170
Health: 2842; Armor: 279; MR: 0; Gold: 13180
Health: 2844; Armor: 279; MR: 0; Gold: 13190
Health: 2846; Armor: 279; MR: 0; Gold: 13200
Health: 2848; Armor: 280; MR: 0; Gold: 13210
Health: 2850; Armor: 280; MR: 0; Gold: 13220
Health: 2852; Armor: 280; MR: 0; Gold: 13230
Health: 2853; Armor: 281; MR: 0; Gold: 13240
Health: 2855; Armor: 281; MR: 0; Gold: 13250
Health: 2857; Armor: 281; MR: 0; Gold: 13260
Health: 2859; Armor: 281; MR: 0; Gold: 13270
Health: 2861; Armor: 282; MR: 0; Gold: 13280
Health: 2863; Armor: 282; MR: 0; Gold: 13290
Health: 2865; Armor: 282; MR: 0; Gold: 13300
Health: 2867; Armor: 282; MR: 0; Gold: 13310
Health: 2868; Armor: 283; MR: 0; Gold: 13320
Health: 2870; Armor: 283; MR: 0; Gold: 13330
Health: 2872; Armor: 283; MR: 0; Gold: 13340
Health: 2874; Armor: 283; MR: 0; Gold: 13350
Health: 2876; Armor: 284; MR: 0; Gold: 13360
Health: 2878; Armor: 284; MR: 0; Gold: 13370
Health: 2880; Armor: 284; MR: 0; Gold: 13380
Health: 2882; Armor: 284; MR: 0; Gold: 13390
Health: 2883; Armor: 284; MR: 0; Gold: 13400
Health: 2885; Armor: 285; MR: 0; Gold: 13410
Health: 2887; Armor: 285; MR: 0; Gold: 13420
Health: 2889; Armor: 285; MR: 0; Gold: 13430
Health: 2891; Armor: 285; MR: 0; Gold: 13440
Health: 2893; Armor: 286; MR: 0; Gold: 13450
Health: 2895; Armor: 286; MR: 0; Gold: 13460
Health: 2897; Armor: 286; MR: 0; Gold: 13470
Health: 2898; Armor: 286; MR: 0; Gold: 13480
Health: 2900; Armor: 287; MR: 0; Gold: 13490
Health: 2902; Armor: 287; MR: 0; Gold: 13500
Health: 2904; Armor: 287; MR: 0; Gold: 13510
Health: 2906; Armor: 288; MR: 0; Gold: 13520
Health: 2908; Armor: 288; MR: 0; Gold: 13530
Health: 2910; Armor: 288; MR: 0; Gold: 13540
Health: 2911; Armor: 288; MR: 0; Gold: 13550
Health: 2913; Armor: 289; MR: 0; Gold: 13560
Health: 2915; Armor: 289; MR: 0; Gold: 13570
Health: 2917; Armor: 289; MR: 0; Gold: 13580
Health: 2919; Armor: 289; MR: 0; Gold: 13590
Health: 2921; Armor: 290; MR: 0; Gold: 13600
Health: 2923; Armor: 290; MR: 0; Gold: 13610
Health: 2925; Armor: 290; MR: 0; Gold: 13620
Health: 2926; Armor: 290; MR: 0; Gold: 13630
Health: 2928; Armor: 290; MR: 0; Gold: 13640
Health: 2930; Armor: 291; MR: 0; Gold: 13650
Health: 2932; Armor: 291; MR: 0; Gold: 13660
