Health: 207; Armor: 0; MR: 1; Gold: 580
Health: 2140; Armor: 8; MR: 97; Gold: 7630
Health: 2142; Armor: 8; MR: 97; Gold: 7640
Health: 2144; Armor: 8; MR: 97; Gold: 7650
Health: 2146; Armor: 8; MR: 97; Gold: 7660
Health: 2147; Armor: 8; MR: 98; Gold: 7670
Health: 2149; Armor: 8; MR: 98; Gold: 7680
Health: 2151; Armor: 8; MR: 98; Gold: 7690
Health: 2153; Armor: 8; MR: 98; Gold: 7700
Health: 2155; Armor: 8; MR: 98; Gold: 7710
Health: 2157; Armor: 8; MR: 98; Gold: 7720
Health: 2159; Armor: 9; MR: 99; Gold: 7730
Health: 2161; Armor: 9; MR: 99; Gold: 7740
Health: 2162; Armor: 9; MR: 99; Gold: 7750
Health: 2164; Armor: 9; MR: 99; Gold: 7760
Health: 2166; Armor: 9; MR: 99; Gold: 7770
Health: 2168; Armor: 9; MR: 99; Gold: 7780
Health: 2170; Armor: 9; MR: 100; Gold: 7790
Health: 2172; Armor: 9; MR: 100; Gold: 7800
Health: 2174; Armor: 9; MR: 100; Gold: 7810
Health: 2176; Armor: 9; MR: 100; Gold: 7820
Health: 2177; Armor: 10; MR: 100; Gold: 7830
Health: 2179; Armor: 10; MR: 101; Gold: 7840
Health: 2181; Armor: 10; MR: 101; Gold: 7850
Health: 2183; Armor: 10; MR: 101; Gold: 7860
Health: 2185; Armor: 10; MR: 101; Gold: 7870
Health: 2187; Armor: 10; MR: 101; Gold: 7880
Health: 2189; Armor: 10; MR: 101; Gold: 7890
Health: 2191; Armor: 10; MR: 102; Gold: 7900
Health: 2192; Armor: 10; MR: 102; Gold: 7910
Health: 2194; Armor: 10; MR: 102; Gold: 7920
Health: 2196; Armor: 10; MR: 102; Gold: 7930
Health: 2198; Armor: 11; MR: 102; Gold: 7940
Health: 2200; Armor: 11; MR: 102; Gold: 7950
Health: 2202; Armor: 11; MR: 103; Gold: 7960
Health: 2204; Armor: 11; MR: 103; Gold: 7970
Health: 2206; Armor: 11; MR: 103; Gold: 7980
Health: 2207; Armor: 11; MR: 103; Gold: 7990
Health: 2209; Armor: 11; MR: 103; Gold: 8000
Health: 2211; Armor: 11; MR: 103; Gold: 8010
Health: 2213; Armor: 11; MR: 104; Gold: 8020
Health: 2215; Armor: 11; MR: 104; Gold: 8030
Health: 2217; Armor: 11; MR: 104; Gold: 8040
Health: 2219; Armor: 12; MR: 104; Gold: 8050
Health: 2220; Armor: 12; MR: 104; Gold: 8060
Health: 2222; Armor: 12; MR: 104; Gold: 8070
Health: 2224; Armor: 12; MR: 105; Gold: 8080
Health: 2226; Armor: 12; MR: 105; Gold: 8090
Health: 2228; Armor: 12; MR: 105; Gold: 8100
Health: 2230; Armor: 12; MR: 105; Gold: 8110
Health: 2232; Armor: 12; MR: 105; Gold: 8120
Health: 2234; Armor: 12; MR: 106; Gold: 8130
Health: 2235; Armor: 12; MR: 106; Gold: 8140
Health: 2237; Armor: 13; MR: 106; Gold: 8150
Health: 2239; Armor: 13; MR: 106; Gold: 8160
Health: 2241; Armor: 13; MR: 106; Gold: 8170
Health: 2243; Armor: 13; MR: 106; Gold: 8180
Health: 2245; Armor: 13; MR: 107; Gold: 8190
Health: 2247; Armor: 13; MR: 107; Gold: 8200
Health: 2249; Armor: 13; MR: 107; Gold: 8210
Health: 2250; Armor: 13; MR: 107; Gold: 8220
Health: 2252; Armor: 13; MR: 107; Gold: 8230
Health: 2254; Armor: 13; MR: 107; Gold: 8240
Health: 2256; Armor: 13; MR: 108; Gold: 8250
Health: 2258; Armor: 14; MR: 108; Gold: 8260
Health: 2260; Armor: 14; MR: 108; Gold: 8270
Health: 2262; Armor: 14; MR: 108; Gold: 8280
Health: 2264; Armor: 14; MR: 108; Gold: 8290
Health: 2265; Armor: 14; MR: 108; Gold: 8300
Health: 2267; Armor: 14; MR: 109; Gold: 8310
Health: 2269; Armor: 14; MR: 109; Gold: 8320
Health: 2271; Armor: 14; MR: 109; Gold: 8330
Health: 2273; Armor: 14; MR: 109; Gold: 8340
Health: 2275; Armor: 14; MR: 109; Gold: 8350
Health: 2277; Armor: 15; MR: 109; Gold: 8360
Health: 2279; Armor: 15; MR: 110; Gold: 8370
Health: 2280; Armor: 15; MR: 110; Gold: 8380
Health: 2282; Armor: 15; MR: 110; Gold: 8390
Health: 2284; Armor: 15; MR: 110; Gold: 8400
Health: 2286; Armor: 15; MR: 110; Gold: 8410
Health: 2288; Armor: 15; MR: 111; Gold: 8420
Health: 2290; Armor: 15; MR: 111; Gold: 8430
Health: 2292; Armor: 15; MR: 111; Gold: 8440
Health: 2294; Armor: 15; MR: 111; Gold: 8450
Health: 2295; Armor: 15; MR: 111; Gold: 8460
Health: 2297; Armor: 16; MR: 111; Gold: 8470
Health: 2299; Armor: 16; MR: 112; Gold: 8480
Health: 2301; Armor: 16; MR: 112; Gold: 8490
Health: 2303; Armor: 16; MR: 112; Gold: 8500
Health: 2305; Armor: 16; MR: 112; Gold: 8510
Health: 2307; Armor: 16; MR: 112; Gold: 8520
Health: 2308; Armor: 16; MR: 112; Gold: 8530
Health: 2310; Armor: 16; MR: 113; Gold: 8540
Health: 2312; Armor: 16; MR: 113; Gold: 8550
Health: 2314; Armor: 16; MR: 113; Gold: 8560
Health: 2316; Armor: 16; MR: 113; Gold: 8570
Health: 2318; Armor: 17; MR: 113; Gold: 8580
Health: 2320; Armor: 17; MR: 113; Gold: 8590
Health: 2322; Armor: 17; MR: 114; Gold: 8600
Health: 2323; Armor: 17; MR: 114; Gold: 8610
Health: 2325; Armor: 17; MR: 114; Gold: 8620
Health: 2327; Armor: 17; MR: 114; Gold: 8630
Health: 2329; Armor: 17; MR: 114; Gold: 8640
Health: 2331; Armor: 17; MR: 114; Gold: 8650
Health: 2333; Armor: 17; MR: 115; Gold: 8660
Health: 2335; Armor: 17; MR: 115; Gold: 8670
Health: 2337; Armor: 18; MR: 115; Gold: 8680
Health: 2338; Armor: 18; MR: 115; Gold: 8690
Health: 2340; Armor: 18; MR: 115; Gold: 8700
Health: 2342; Armor: 18; MR: 116; Gold: 8710
Health: 2344; Armor: 18; MR: 116; Gold: 8720
Health: 2346; Armor: 18; MR: 116; Gold: 8730
Health: 2348; Armor: 18; MR: 116; Gold: 8740
Health: 2350; Armor: 18; MR: 116; Gold: 8750
Health: 2352; Armor: 18; MR: 116; Gold: 8760
Health: 2353; Armor: 18; MR: 117; Gold: 8770
Health: 2355; Armor: 18; MR: 117; Gold: 8780
Health: 2357; Armor: 19; MR: 117; Gold: 8790
Health: 2359; Armor: 19; MR: 117; Gold: 8800
Health: 2361; Armor: 19; MR: 117; Gold: 8810
Health: 2363; Armor: 19; MR: 117; Gold: 8820
Health: 2365; Armor: 19; MR: 118; Gold: 8830
Health: 2367; Armor: 19; MR: 118; Gold: 8840
Health: 2368; Armor: 19; MR: 118; Gold: 8850
Health: 2370; Armor: 19; MR: 118; Gold: 8860
Health: 2372; Armor: 19; MR: 118; Gold: 8870
Health: 2374; Armor: 19; MR: 118; Gold: 8880
Health: 2376; Armor: 20; MR: 119; Gold: 8890
Health: 2378; Armor: 20; MR: 119; Gold: 8900
Health: 2380; Armor: 20; MR: 119; Gold: 8910
Health: 2382; Armor: 20; MR: 119; Gold: 8920
Health: 2383; Armor: 20; MR: 119; Gold: 8930
Health: 2385; Armor: 20; MR: 120; Gold: 8940
Health: 2387; Armor: 20; MR: 120; Gold: 8950
Health: 2389; Armor: 20; MR: 120; Gold: 8960
Health: 2391; Armor: 20; MR: 120; Gold: 8970
Health: 2393; Armor: 20; MR: 120; Gold: 8980
Health: 2395; Armor: 20; MR: 120; Gold: 8990
Health: 2397; Armor: 21; MR: 121; Gold: 9000
Health: 2398; Armor: 21; MR: 121; Gold: 9010
Health: 2400; Armor: 21; MR: 121; Gold: 9020
Health: 2402; Armor: 21; MR: 121; Gold: 9030
Health: 2404; Armor: 21; MR: 121; Gold: 9040
Health: 2406; Armor: 21; MR: 121; Gold: 9050
Health: 2408; Armor: 21; MR: 122; Gold: 9060
Health: 2410; Armor: 21; MR: 122; Gold: 9070
Health: 2411; Armor: 21; MR: 122; Gold: 9080
Health: 2413; Armor: 21; MR: 122; Gold: 9090
Health: 2415; Armor: 22; MR: 122; Gold: 9100
Health: 2417; Armor: 22; MR: 122; Gold: 9110
Health: 2419; Armor: 22; MR: 123; Gold: 9120
Health: 2421; Armor: 22; MR: 123; Gold: 9130
Health: 2423; Armor: 22; MR: 123; Gold: 9140
Health: 2425; Armor: 22; MR: 123; Gold: 9150
Health: 2426; Armor: 22; MR: 123; Gold: 9160
Health: 2428; Armor: 22; MR: 123; Gold: 9170
Health: 2430; Armor: 22; MR: 124; Gold: 9180
Health: 2432; Armor: 22; MR: 124; Gold: 9190
Health: 2434; Armor: 22; MR: 124; Gold: 9200
Health: 2436; Armor: 23; MR: 124; Gold: 9210
Health: 2438; Armor: 23; MR: 124; Gold: 9220
Health: 2440; Armor: 23; MR: 125; Gold: 9230
Health: 2441; Armor: 23; MR: 125; Gold: 9240
Health: 2443; Armor: 23; MR: 125; Gold: 9250
Health: 2445; Armor: 23; MR: 125; Gold: 9260
Health: 2447; Armor: 23; MR: 125; Gold: 9270
Health: 2449; Armor: 23; MR: 125; Gold: 9280
Health: 2451; Armor: 23; MR: 126; Gold: 9290
Health: 2453; Armor: 23; MR: 126; Gold: 9300
Health: 2455; Armor: 24; MR: 126; Gold: 9310
Health: 2456; Armor: 24; MR: 126; Gold: 9320
Health: 2458; Armor: 24; MR: 126; Gold: 9330
Health: 2460; Armor: 24; MR: 126; Gold: 9340
Health: 2462; Armor: 24; MR: 127; Gold: 9350
Health: 2464; Armor: 24; MR: 127; Gold: 9360
Health: 2466; Armor: 24; MR: 127; Gold: 9370
Health: 2468; Armor: 24; MR: 127; Gold: 9380
Health: 2470; Armor: 24; MR: 127; Gold: 9390
Health: 2471; Armor: 24; MR: 127; Gold: 9400
Health: 2473; Armor: 24; MR: 128; Gold: 9410
Health: 2475; Armor: 25; MR: 128; Gold: 9420
Health: 2477; Armor: 25; MR: 128; Gold: 9430
Health: 2479; Armor: 25; MR: 128; Gold: 9440
Health: 2481; Armor: 25; MR: 128; Gold: 9450
Health: 2483; Armor: 25; MR: 128; Gold: 9460
Health: 2485; Armor: 25; MR: 129; Gold: 9470
Health: 2486; Armor: 25; MR: 129; Gold: 9480
Health: 2488; Armor: 25; MR: 129; Gold: 9490
Health: 2490; Armor: 25; MR: 129; Gold: 9500
Health: 2492; Armor: 25; MR: 129; Gold: 9510
Health: 2494; Armor: 25; MR: 130; Gold: 9520
Health: 2496; Armor: 26; MR: 130; Gold: 9530
Health: 2498; Armor: 26; MR: 130; Gold: 9540
Health: 2499; Armor: 26; MR: 130; Gold: 9550
Health: 2501; Armor: 26; MR: 130; Gold: 9560
Health: 2503; Armor: 26; MR: 130; Gold: 9570
Health: 2505; Armor: 26; MR: 131; Gold: 9580
Health: 2507; Armor: 26; MR: 131; Gold: 9590
Health: 2509; Armor: 26; MR: 131; Gold: 9600
Health: 2511; Armor: 26; MR: 131; Gold: 9610
Health: 2513; Armor: 26; MR: 131; Gold: 9620
Health: 2514; Armor: 27; MR: 131; Gold: 9630
Health: 2516; Armor: 27; MR: 132; Gold: 9640
Health: 2518; Armor: 27; MR: 132; Gold: 9650
Health: 2520; Armor: 27; MR: 132; Gold: 9660
Health: 2522; Armor: 27; MR: 132; Gold: 9670
Health: 2524; Armor: 27; MR: 132; Gold: 9680
Health: 2526; Armor: 27; MR: 132; Gold: 9690
Health: 2528; Armor: 27; MR: 133; Gold: 9700
Health: 2529; Armor: 27; MR: 133; Gold: 9710
Health: 2531; Armor: 27; MR: 133; Gold: 9720
Health: 2533; Armor: 27; MR: 133; Gold: 9730
Health: 2535; Armor: 28; MR: 133; Gold: 9740
Health: 2537; Armor: 28; MR: 133; Gold: 9750
Health: 2539; Armor: 28; MR: 134; Gold: 9760
Health: 2541; Armor: 28; MR: 134; Gold: 9770
Health: 2543; Armor: 28; MR: 134; Gold: 9780
Health: 2544; Armor: 28; MR: 134; Gold: 9790
Health: 2546; Armor: 28; MR: 134; Gold: 9800
Health: 2548; Armor: 28; MR: 135; Gold: 9810
Health: 2550; Armor: 28; MR: 135; Gold: 9820
Health: 2552; Armor: 28; MR: 135; Gold: 9830
Health: 2554; Armor: 29; MR: 135; Gold: 9840
Health: 2556; Armor: 29; MR: 135; Gold: 9850
Health: 2558; Armor: 29; MR: 135; Gold: 9860
Health: 2559; Armor: 29; MR: 136; Gold: 9870
Health: 2561; Armor: 29; MR: 136; Gold: 9880
Health: 2563; Armor: 29; MR: 136; Gold: 9890
Health: 2565; Armor: 29; MR: 136; Gold: 9900
Health: 2567; Armor: 29; MR: 136; Gold: 9910
Health: 2569; Armor: 29; MR: 136; Gold: 9920
Health: 2571; Armor: 29; MR: 137; Gold: 9930
Health: 2573; Armor: 29; MR: 137; Gold: 9940
Health: 2574; Armor: 30; MR: 137; Gold: 9950
Health: 2576; Armor: 30; MR: 137; Gold: 9960
Health: 2578; Armor: 30; MR: 137; Gold: 9970
Health: 2580; Armor: 30; MR: 137; Gold: 9980
Health: 2582; Armor: 30; MR: 138; Gold: 9990
Health: 2584; Armor: 30; MR: 138; Gold: 10000
Health: 2586; Armor: 30; MR: 138; Gold: 10010
Health: 2588; Armor: 30; MR: 138; Gold: 10020
Health: 2589; Armor: 30; MR: 138; Gold: 10030
Health: 2591; Armor: 30; MR: 138; Gold: 10040
Health: 2593; Armor: 30; MR: 139; Gold: 10050
Health: 2595; Armor: 31; MR: 139; Gold: 10060
Health: 2597; Armor: 31; MR: 139; Gold: 10070
Health: 2599; Armor: 31; MR: 139; Gold: 10080
Health: 2601; Armor: 31; MR: 139; Gold: 10090
Health: 2602; Armor: 31; MR: 140; Gold: 10100
Health: 2604; Armor: 31; MR: 140; Gold: 10110
Health: 2606; Armor: 31; MR: 140; Gold: 10120
Health: 2608; Armor: 31; MR: 140; Gold: 10130
Health: 2610; Armor: 31; MR: 140; Gold: 10140
Health: 2612; Armor: 31; MR: 140; Gold: 10150
Health: 2614; Armor: 32; MR: 141; Gold: 10160
Health: 2616; Armor: 32; MR: 141; Gold: 10170
Health: 2617; Armor: 32; MR: 141; Gold: 10180
Health: 2619; Armor: 32; MR: 141; Gold: 10190
Health: 2621; Armor: 32; MR: 141; Gold: 10200
Health: 2623; Armor: 32; MR: 141; Gold: 10210
Health: 2625; Armor: 32; MR: 142; Gold: 10220
Health: 2627; Armor: 32; MR: 142; Gold: 10230
Health: 2629; Armor: 32; MR: 142; Gold: 10240
Health: 2631; Armor: 32; MR: 142; Gold: 10250
Health: 2632; Armor: 32; MR: 142; Gold: 10260
Health: 2634; Armor: 33; MR: 142; Gold: 10270
Health: 2636; Armor: 33; MR: 143; Gold: 10280
Health: 2638; Armor: 33; MR: 143; Gold: 10290
Health: 2640; Armor: 33; MR: 143; Gold: 10300
Health: 2642; Armor: 33; MR: 143; Gold: 10310
Health: 2644; Armor: 33; MR: 143; Gold: 10320
Health: 2646; Armor: 33; MR: 144; Gold: 10330
Health: 2647; Armor: 33; MR: 144; Gold: 10340
Health: 2649; Armor: 33; MR: 144; Gold: 10350
Health: 2651; Armor: 33; MR: 144; Gold: 10360
Health: 2653; Armor: 34; MR: 144; Gold: 10370
Health: 2655; Armor: 34; MR: 144; Gold: 10380
Health: 2657; Armor: 34; MR: 145; Gold: 10390
Health: 2659; Armor: 34; MR: 145; Gold: 10400
Health: 2661; Armor: 34; MR: 145; Gold: 10410
Health: 2662; Armor: 34; MR: 145; Gold: 10420
Health: 2664; Armor: 34; MR: 145; Gold: 10430
Health: 2666; Armor: 34; MR: 145; Gold: 10440
Health: 2668; Armor: 34; MR: 146; Gold: 10450
Health: 2670; Armor: 34; MR: 146; Gold: 10460
Health: 2672; Armor: 34; MR: 146; Gold: 10470
Health: 2674; Armor: 35; MR: 146; Gold: 10480
Health: 2676; Armor: 35; MR: 146; Gold: 10490
Health: 2677; Armor: 35; MR: 146; Gold: 10500
Health: 2679; Armor: 35; MR: 147; Gold: 10510
Health: 2681; Armor: 35; MR: 147; Gold: 10520
Health: 2683; Armor: 35; MR: 147; Gold: 10530
Health: 2685; Armor: 35; MR: 147; Gold: 10540
Health: 2687; Armor: 35; MR: 147; Gold: 10550
Health: 2689; Armor: 35; MR: 147; Gold: 10560
Health: 2691; Armor: 35; MR: 148; Gold: 10570
Health: 2692; Armor: 36; MR: 148; Gold: 10580
Health: 2694; Armor: 36; MR: 148; Gold: 10590
Health: 2696; Armor: 36; MR: 148; Gold: 10600
Health: 2698; Armor: 36; MR: 148; Gold: 10610
Health: 2700; Armor: 36; MR: 149; Gold: 10620
Health: 2702; Armor: 36; MR: 149; Gold: 10630
Health: 2704; Armor: 36; MR: 149; Gold: 10640
Health: 2706; Armor: 36; MR: 149; Gold: 10650
Health: 2707; Armor: 36; MR: 149; Gold: 10660
Health: 2709; Armor: 36; MR: 149; Gold: 10670
Health: 2711; Armor: 36; MR: 150; Gold: 10680
Health: 2713; Armor: 37; MR: 150; Gold: 10690
Health: 2715; Armor: 37; MR: 150; Gold: 10700
Health: 2717; Armor: 37; MR: 150; Gold: 10710
Health: 2719; Armor: 37; MR: 150; Gold: 10720
Health: 2720; Armor: 37; MR: 150; Gold: 10730
Health: 2722; Armor: 37; MR: 151; Gold: 10740
Health: 2724; Armor: 37; MR: 151; Gold: 10750
Health: 2726; Armor: 37; MR: 151; Gold: 10760
Health: 2728; Armor: 37; MR: 151; Gold: 10770
Health: 2730; Armor: 37; MR: 151; Gold: 10780
Health: 2732; Armor: 37; MR: 151; Gold: 10790
Health: 2734; Armor: 38; MR: 152; Gold: 10800
Health: 2735; Armor: 38; MR: 152; Gold: 10810
Health: 2737; Armor: 38; MR: 152; Gold: 10820
Health: 2739; Armor: 38; MR: 152; Gold: 10830
Health: 2741; Armor: 38; MR: 152; Gold: 10840
Health: 2743; Armor: 38; MR: 152; Gold: 10850
Health: 2745; Armor: 38; MR: 153; Gold: 10860
Health: 2747; Armor: 38; MR: 153; Gold: 10870
Health: 2749; Armor: 38; MR: 153; Gold: 10880
Health: 2750; Armor: 38; MR: 153; Gold: 10890
Health: 2752; Armor: 39; MR: 153; Gold: 10900
Health: 2754; Armor: 39; MR: 154; Gold: 10910
Health: 2756; Armor: 39; MR: 154; Gold: 10920
Health: 2758; Armor: 39; MR: 154; Gold: 10930
Health: 2760; Armor: 39; MR: 154; Gold: 10940
Health: 2762; Armor: 39; MR: 154; Gold: 10950
Health: 2764; Armor: 39; MR: 154; Gold: 10960
Health: 2765; Armor: 39; MR: 155; Gold: 10970
Health: 2767; Armor: 39; MR: 155; Gold: 10980
Health: 2769; Armor: 39; MR: 155; Gold: 10990
Health: 2771; Armor: 39; MR: 155; Gold: 11000
Health: 2773; Armor: 40; MR: 155; Gold: 11010
Health: 2775; Armor: 40; MR: 155; Gold: 11020
Health: 2777; Armor: 40; MR: 156; Gold: 11030
Health: 2779; Armor: 40; MR: 156; Gold: 11040
Health: 2780; Armor: 40; MR: 156; Gold: 11050
Health: 2782; Armor: 40; MR: 156; Gold: 11060
Health: 2784; Armor: 40; MR: 156; Gold: 11070
Health: 2786; Armor: 40; MR: 156; Gold: 11080
Health: 2788; Armor: 40; MR: 157; Gold: 11090
Health: 2790; Armor: 40; MR: 157; Gold: 11100
Health: 2792; Armor: 41; MR: 157; Gold: 11110
Health: 2793; Armor: 41; MR: 157; Gold: 11120
Health: 2795; Armor: 41; MR: 157; Gold: 11130
Health: 2797; Armor: 41; MR: 157; Gold: 11140
Health: 2799; Armor: 41; MR: 158; Gold: 11150
Health: 2801; Armor: 41; MR: 158; Gold: 11160
Health: 2803; Armor: 41; MR: 158; Gold: 11170
Health: 2805; Armor: 41; MR: 158; Gold: 11180
Health: 2807; Armor: 41; MR: 158; Gold: 11190
Health: 2808; Armor: 41; MR: 159; Gold: 11200
Health: 2810; Armor: 41; MR: 159; Gold: 11210
Health: 2812; Armor: 42; MR: 159; Gold: 11220
Health: 2814; Armor: 42; MR: 159; Gold: 11230
Health: 2816; Armor: 42; MR: 159; Gold: 11240
Health: 2818; Armor: 42; MR: 159; Gold: 11250
Health: 2820; Armor: 42; MR: 160; Gold: 11260
Health: 2822; Armor: 42; MR: 160; Gold: 11270
Health: 2823; Armor: 42; MR: 160; Gold: 11280
Health: 2825; Armor: 42; MR: 160; Gold: 11290
Health: 2827; Armor: 42; MR: 160; Gold: 11300
Health: 2829; Armor: 42; MR: 160; Gold: 11310
Health: 2831; Armor: 43; MR: 161; Gold: 11320
Health: 2833; Armor: 43; MR: 161; Gold: 11330
Health: 2835; Armor: 43; MR: 161; Gold: 11340
Health: 2837; Armor: 43; MR: 161; Gold: 11350
Health: 2838; Armor: 43; MR: 161; Gold: 11360
Health: 2840; Armor: 43; MR: 161; Gold: 11370
Health: 2842; Armor: 43; MR: 162; Gold: 11380
Health: 2844; Armor: 43; MR: 162; Gold: 11390
Health: 2846; Armor: 43; MR: 162; Gold: 11400
Health: 2848; Armor: 43; MR: 162; Gold: 11410
Health: 2850; Armor: 43; MR: 162; Gold: 11420
Health: 2852; Armor: 44; MR: 162; Gold: 11430
Health: 2853; Armor: 44; MR: 163; Gold: 11440
Health: 2855; Armor: 44; MR: 163; Gold: 11450
Health: 2857; Armor: 44; MR: 163; Gold: 11460
Health: 2859; Armor: 44; MR: 163; Gold: 11470
Health: 2861; Armor: 44; MR: 163; Gold: 11480
Health: 2863; Armor: 44; MR: 164; Gold: 11490
Health: 2865; Armor: 44; MR: 164; Gold: 11500
Health: 2867; Armor: 44; MR: 164; Gold: 11510
Health: 2868; Armor: 44; MR: 164; Gold: 11520
Health: 2870; Armor: 44; MR: 164; Gold: 11530
Health: 2872; Armor: 45; MR: 164; Gold: 11540
Health: 2874; Armor: 45; MR: 165; Gold: 11550
Health: 2876; Armor: 45; MR: 165; Gold: 11560
Health: 2878; Armor: 45; MR: 165; Gold: 11570
Health: 2880; Armor: 45; MR: 165; Gold: 11580
Health: 2882; Armor: 45; MR: 165; Gold: 11590
Health: 2883; Armor: 45; MR: 165; Gold: 11600
Health: 2885; Armor: 45; MR: 166; Gold: 11610
Health: 2887; Armor: 45; MR: 166; Gold: 11620
Health: 2889; Armor: 45; MR: 166; Gold: 11630
Health: 2891; Armor: 46; MR: 166; Gold: 11640
Health: 2893; Armor: 46; MR: 166; Gold: 11650
Health: 2895; Armor: 46; MR: 166; Gold: 11660
Health: 2897; Armor: 46; MR: 167; Gold: 11670
Health: 2898; Armor: 46; MR: 167; Gold: 11680
Health: 2900; Armor: 46; MR: 167; Gold: 11690
Health: 2902; Armor: 46; MR: 167; Gold: 11700
Health: 2904; Armor: 46; MR: 167; Gold: 11710
Health: 2906; Armor: 46; MR: 168; Gold: 11720
Health: 2908; Armor: 46; MR: 168; Gold: 11730
Health: 2910; Armor: 46; MR: 168; Gold: 11740
Health: 2911; Armor: 47; MR: 168; Gold: 11750
Health: 2913; Armor: 47; MR: 168; Gold: 11760
Health: 2915; Armor: 47; MR: 168; Gold: 11770
Health: 2917; Armor: 47; MR: 169; Gold: 11780
Health: 2919; Armor: 47; MR: 169; Gold: 11790
Health: 2921; Armor: 47; MR: 169; Gold: 11800
Health: 2923; Armor: 47; MR: 169; Gold: 11810
Health: 2925; Armor: 47; MR: 169; Gold: 11820
Health: 2927; Armor: 47; MR: 169; Gold: 11830
Health: 2928; Armor: 47; MR: 170; Gold: 11840
Health: 2930; Armor: 48; MR: 170; Gold: 11850
Health: 2932; Armor: 48; MR: 170; Gold: 11860
Health: 2934; Armor: 48; MR: 170; Gold: 11870
Health: 2936; Armor: 48; MR: 170; Gold: 11880
Health: 2938; Armor: 48; MR: 170; Gold: 11890
Health: 2940; Armor: 48; MR: 171; Gold: 11900
Health: 2941; Armor: 48; MR: 171; Gold: 11910
Health: 2943; Armor: 48; MR: 171; Gold: 11920
Health: 2945; Armor: 48; MR: 171; Gold: 11930
Health: 2947; Armor: 48; MR: 171; Gold: 11940
Health: 2949; Armor: 48; MR: 171; Gold: 11950
Health: 2951; Armor: 49; MR: 172; Gold: 11960
Health: 2953; Armor: 49; MR: 172; Gold: 11970
Health: 2955; Armor: 49; MR: 172; Gold: 11980
Health: 2956; Armor: 49; MR: 172; Gold: 11990
Health: 2958; Armor: 49; MR: 172; Gold: 12000
Health: 2960; Armor: 49; MR: 173; Gold: 12010
Health: 2962; Armor: 49; MR: 173; Gold: 12020
Health: 2964; Armor: 49; MR: 173; Gold: 12030
Health: 2966; Armor: 49; MR: 173; Gold: 12040
Health: 2968; Armor: 49; MR: 173; Gold: 12050
Health: 2970; Armor: 50; MR: 173; Gold: 12060
Health: 2971; Armor: 50; MR: 174; Gold: 12070
Health: 2973; Armor: 50; MR: 174; Gold: 12080
Health: 2975; Armor: 50; MR: 174; Gold: 12090
Health: 2977; Armor: 50; MR: 174; Gold: 12100
Health: 2979; Armor: 50; MR: 174; Gold: 12110
Health: 2981; Armor: 50; MR: 174; Gold: 12120
Health: 2983; Armor: 50; MR: 175; Gold: 12130
Health: 2985; Armor: 50; MR: 175; Gold: 12140
Health: 2986; Armor: 50; MR: 175; Gold: 12150
Health: 2988; Armor: 50; MR: 175; Gold: 12160
Health: 2990; Armor: 51; MR: 175; Gold: 12170
Health: 2992; Armor: 51; MR: 175; Gold: 12180
Health: 2994; Armor: 51; MR: 176; Gold: 12190
Health: 2996; Armor: 51; MR: 176; Gold: 12200
Health: 2998; Armor: 51; MR: 176; Gold: 12210
Health: 2999; Armor: 51; MR: 176; Gold: 12220
Health: 3001; Armor: 51; MR: 176; Gold: 12230
Health: 3003; Armor: 51; MR: 176; Gold: 12240
Health: 3005; Armor: 51; MR: 177; Gold: 12250
Health: 3007; Armor: 51; MR: 177; Gold: 12260
Health: 3009; Armor: 51; MR: 177; Gold: 12270
Health: 3011; Armor: 52; MR: 177; Gold: 12280
Health: 3013; Armor: 52; MR: 177; Gold: 12290
Health: 3014; Armor: 52; MR: 178; Gold: 12300
Health: 3016; Armor: 52; MR: 178; Gold: 12310
Health: 3018; Armor: 52; MR: 178; Gold: 12320
Health: 3020; Armor: 52; MR: 178; Gold: 12330
Health: 3022; Armor: 52; MR: 178; Gold: 12340
Health: 3024; Armor: 52; MR: 178; Gold: 12350
Health: 3026; Armor: 52; MR: 179; Gold: 12360
Health: 3028; Armor: 52; MR: 179; Gold: 12370
Health: 3029; Armor: 53; MR: 179; Gold: 12380
Health: 3031; Armor: 53; MR: 179; Gold: 12390
Health: 3033; Armor: 53; MR: 179; Gold: 12400
Health: 3035; Armor: 53; MR: 179; Gold: 12410
Health: 3037; Armor: 53; MR: 180; Gold: 12420
Health: 3039; Armor: 53; MR: 180; Gold: 12430
Health: 3041; Armor: 53; MR: 180; Gold: 12440
Health: 3043; Armor: 53; MR: 180; Gold: 12450
Health: 3044; Armor: 53; MR: 180; Gold: 12460
Health: 3046; Armor: 53; MR: 180; Gold: 12470
Health: 3048; Armor: 53; MR: 181; Gold: 12480
Health: 3050; Armor: 54; MR: 181; Gold: 12490
Health: 3052; Armor: 54; MR: 181; Gold: 12500
Health: 3054; Armor: 54; MR: 181; Gold: 12510
Health: 3056; Armor: 54; MR: 181; Gold: 12520
Health: 3057; Armor: 54; MR: 182; Gold: 12530
Health: 3059; Armor: 54; MR: 182; Gold: 12540
Health: 3061; Armor: 54; MR: 182; Gold: 12550
Health: 3063; Armor: 54; MR: 182; Gold: 12560
Health: 3065; Armor: 54; MR: 182; Gold: 12570
Health: 3067; Armor: 54; MR: 182; Gold: 12580
Health: 3069; Armor: 55; MR: 183; Gold: 12590
Health: 3071; Armor: 55; MR: 183; Gold: 12600
Health: 3073; Armor: 55; MR: 183; Gold: 12610
